Reference	Reference	Reference	Reference	Reference	Sample	Sample	Sample	Sample	Sample
Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)	Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)
1.8333333333329163	0.004196373080934061		1270.619167109805		1.8333333333339585	0.0004094886597227773		1329.7228590928262	
1.8444444444440249	0.004177894588264426		1278.363936220905		1.8444444444450734	0.00041156172139960353		1337.8404650598882	
1.8555555555551335	0.004156661175985345		1286.1092982772595		1.8555555555561882	0.00041328641630232515		1345.9579987689833	
1.8666666666662421	0.004132987838987065		1293.855170099676		1.8666666666673033	0.00041478056934088895		1354.075350050795	
1.8777777777773508	0.004107241135240165		1301.6014917745172		1.8777777777784181	0.00041616827234023615		1362.1924928272888	
1.8888888888884592	0.004079812235373104		1309.348227405597		1.888888888889533	0.0004175698124235606		1370.3094840929057	
1.8999999999995678	0.004051091641668372		1317.0953646094272		1.9000000000006478	0.00041909204901913595		1378.4264566044317	
1.9111111111106764	0.004021446771874229		1324.842912842119		1.911111111111763	0.00042082004815346784		1386.5436053200372	
1.922222222221785	0.0039912033796958655		1332.5909006942488		1.9222222222228778	0.00042281072878376036		1394.6611684945726	
1.9333333333328937	0.003960631512159912		1340.3393723433212		1.9333333333339926	0.00042508910632981997		1402.7794052380752	
1.944444444444002	0.0039299363940285825		1348.0883834037497		1.9444444444451074	0.00042764744507384645		1410.8985720129217	
1.9555555555551107	0.003899254300004983		1355.837996451955		1.9555555555562225	0.00043044729750481964		1419.0189007624288	
1.9666666666662194	0.0038686531525574997		1363.5882765209635		1.9666666666673374	0.0004334240792588135		1427.1405810485546	
1.977777777777328	0.0038381372955456346		1371.3392868498909		1.9777777777784522	0.00043649356689575553		1435.263747821579	
1.9888888888884366	0.00380765566774945		1379.091085138646		1.988888888889567	0.000439559555166081		1443.3884754740022	
1.999999999999545	0.003777112454790903		1386.8437205015541		2.000000000000682	0.00044252188150774595		1451.5147779026665	
2.0111111111106537	0.003746379240948298		1394.5972312434924		2.0111111111117967	0.00044528409954435594		1459.6426136141145	
2.0222222222217625	0.003715307710478694		1402.351643508212		2.022222222222912	0.00044776022416539123		1467.7718945427732	
2.033333333332871	0.0036837420475704006		1410.106970780195		2.033333333334027	0.00044988013942202655		1475.9024971862943	
2.0444444444439793	0.003651530334385216		1417.8632141656765		2.0444444444451415	0.0004515934261676221		1484.0342748070939	
2.055555555555088	0.003618534424521058		1425.6203633394362		2.0555555555562566	0.0004528715110483196		1492.1670696958192	
2.0666666666661966	0.0035846379524742695		1433.3783980224825		2.0666666666673716	0.00045370815593790434		1500.3007247509067	
2.0777777777773054	0.0035497523101715766		1441.1372898499562		2.0777777777784863	0.0004541183991274917		1508.4350938424818	
2.088888888888414	0.003513820566812619		1448.8970044950838		2.0888888888896013	0.0004541361320967129		1516.5700505776144	
2.0999999999995222	0.0034768194214185584		1456.6575039296174		2.100000000000716	0.00045381055411659806		1524.7054951737355	
2.111111111110631	0.0034387593571361154		1464.4187487198524		2.111111111111831	0.0004532017946097628		1532.8413592015904	
2.1222222222217395	0.003399683215028438		1472.1807002766118		2.122222222222946	0.00045237603021536314		1540.9776080093868	
2.133333333332848	0.0033596634279616988		1479.9433229950723		2.1333333333340607	0.0004514004468628136		1549.1142407149994	
2.1444444444439568	0.003318798158778401		1487.7065862343447		2.144444444445176	0.00045033840181535773		1557.2512877727916	
2.155555555555065	0.0032772065780102594		1495.470466096796		2.1555555555562904	0.0004492451213503362		1565.3888062892288	
2.166666666666174	0.0032350235011582716		1503.2349469732007		2.1666666666674055	0.0004481642231953249		1573.526873461721	
2.1777777777772824	0.003192393589187325		1511.0000228226256		2.1777777777785206	0.0004471252796550014		1581.6655787155228	
2.188888888888391	0.00314946530203417		1518.765698156692		2.188888888889635	0.000446142543169633		1589.8050152726757	
2.1999999999994997	0.0031063847856814104		1526.5319886977722		2.2000000000007502	0.0004452148511452611		1597.9452719660426	
2.211111111110608	0.003063289869139784		1534.2989216814378		2.2111111111118653	0.0004443266243978386		1606.0864260868143	
2.222222222221717	0.0030203043474229343		1542.0665357765076		2.22222222222298	0.00044344978646659704		1614.2285379249543	
2.2333333333328254	0.0029775327279567797		1549.834880602546		2.233333333334095	0.0004425463692995496		1622.3716474516489	
2.2444444444439338	0.002935055617655392		1557.6040158355586		2.2444444444452096	0.00044157153921458296		1630.5157733401334	
2.2555555555550426	0.0028929259226166642		1565.3740099078445		2.2555555555563247	0.00044047677487866425		1638.660914269777	
2.266666666666151	0.002851166018838548		1573.1449383270337		2.2666666666674398	0.00043921295121685064		1646.8070522444075	
2.27777777777726	0.002809766028232923		1580.916881660651		2.2777777777785544	0.0004377331222538609		1654.9541575016613	
2.2888888888883683	0.0027686832986457944		1588.6899232539652		2.2888888888896695	0.0004359948443922109		1663.1021945014722	
2.2999999999994767	0.0027278431404369227		1596.4641467679837		2.3000000000007845	0.0004339619335127235		1671.25112845177	
2.3111111111105855	0.0026871408180381157		1604.2396336384709		2.311111111111899	0.00043160560063376646		1679.400931843968	
2.322222222221694	0.0026464447368542902		1612.0164605639957		2.322222222223014	0.0004289049596355454		1687.5515905143548	
2.333333333332803	0.002605600708818882		1619.7946971298009		2.333333333334129	0.00042584694573730923		1695.7031088076608	
