Frequency   σRe
1.08887E12	161.15684
1.09375E12	161.87952
1.09863E12	162.6022
1.10352E12	161.4034
1.1084E12	162.11758
1.11328E12	160.89328
1.11816E12	161.82246
1.12305E12	160.57093
1.12793E12	161.26906
1.13281E12	159.99199
1.1377E12	160.68161
1.14258E12	159.37899
1.14746E12	160.0601
1.15234E12	160.74121
1.15723E12	159.40453
1.16211E12	160.07713
1.16699E12	156.89652
1.17188E12	155.50684
1.17676E12	154.10012
1.18164E12	154.73954
1.18652E12	153.30724
1.19141E12	153.93813
1.19629E12	152.48026
1.20117E12	153.10263
1.20605E12	151.61917
1.21094E12	152.23302
1.21582E12	152.84686
1.2207E12	151.3293
1.22559E12	151.93462
1.23047E12	152.53994
1.23535E12	150.98828
1.24023E12	151.58507
1.24512E12	152.18186
1.25E12	150.5961
1.25488E12	151.18437
1.25977E12	151.77263
1.26465E12	150.15277
1.26953E12	150.73251
1.27441E12	151.31225
1.2793E12	151.89199
1.28418E12	152.47173
1.28906E12	146.50099
1.29395E12	144.79352
1.29883E12	145.33991
1.30371E12	145.8863
1.30859E12	146.43269
1.31348E12	144.68254
1.31836E12	145.22039
1.32324E12	145.75824
1.32813E12	144.17225
1.33301E12	144.70229
1.33789E12	145.03257
1.34277E12	145.76238
1.34766E12	143.93287
1.35254E12	144.45437
1.35742E12	144.97586
1.3623E12	145.49736
1.36719E12	143.82266
1.37207E12	144.33632
1.37695E12	144.84997
1.38184E12	145.36362
1.38672E12	138.77377
1.3916E12	139.26241
1.39648E12	139.75105
1.40137E12	137.77935
1.40625E12	138.44907
1.41113E12	138.9298
1.41602E12	136.92105
1.4209E12	137.39319
1.42578E12	137.86533
1.43066E12	138.33747
1.43555E12	136.2858
1.44043E12	136.74936
1.44531E12	137.21292
1.4502E12	137.67647
1.45508E12	135.58188
1.45996E12	136.03686
1.46484E12	136.49183
1.46973E12	136.9468
1.47461E12	134.80929
1.47949E12	135.25568
1.48438E12	135.70206
1.48926E12	131.0913
1.49414E12	128.89069
1.49902E12	129.3119
1.50391E12	127.0855
1.50879E12	127.49811
1.51367E12	127.91073
1.51855E12	128.32334
1.52344E12	126.2264
1.52832E12	126.63097
1.5332E12	127.03554
1.53809E12	127.44012
1.54297E12	127.84469
1.54785E12	125.52055
1.55273E12	125.91652
1.55762E12	126.31248
1.5625E12	126.70844
1.56738E12	124.51113
1.57227E12	124.89902
1.57715E12	125.2869
1.58203E12	125.67479
1.58691E12	120.62423
1.5918E12	120.99538
1.59668E12	121.36653
1.60156E12	121.73768
1.60645E12	124.94857
1.61133E12	119.7946
1.61621E12	120.15761
1.62109E12	120.52063
1.62598E12	120.88364
1.63086E12	121.24665
1.63574E12	121.60967
1.64063E12	121.97268
1.64551E12	122.3357
1.65039E12	122.69871
1.65527E12	120.13168
1.66016E12	120.48605
1.66504E12	120.84042
